epoch, time, test_loss, train_loss, test_accuracy, train_acc, reconstruction_loss_train, reconstruction_loss_test, margin_loss_train, margin_loss_test
0, 144.29021835327148, 0.5195987847032426, 0.6140952785922722, 34.37, 20.60666666666667, 191.53125273097646, 163.61676450318927, 0.5183296515183016, 0.4377904021287266
1, 144.21766567230225, 0.4897964694831945, 0.5175400334833697, 39.32, 35.18, 167.30792981928045, 158.02511693254303, 0.4338860660791397, 0.410783911430383
2, 144.68155550956726, 0.4492105713373498, 0.4728505973788825, 44.379999999999995, 41.215555555555554, 142.0555597001856, 130.89625645891022, 0.40182281556454574, 0.3837624373315256
3, 144.7030053138733, 0.42066255664523644, 0.4519291890107773, 47.370000000000005, 44.33555555555556, 134.06215238571167, 114.82889614829534, 0.3848981086842038, 0.3632481071767928
4, 144.6244728565216, 0.40890732068049757, 0.4310554237189618, 49.8, 46.92444444444445, 121.67756401408802, 113.52283815794354, 0.3702166412364353, 0.3521459012091914
5, 145.0465919971466, 0.41141123145441466, 0.42151752241294493, 49.86, 48.333333333333336, 118.19809417291121, 112.03643885745278, 0.3624184721742164, 0.35539300758627396
6, 144.7076542377472, 0.3970136782036552, 0.4099196629090743, 51.77, 50.242222222222225, 114.44380712509155, 108.74750518798828, 0.35269775707274675, 0.34263992875437194
7, 145.0241129398346, 0.3929524406602111, 0.4036832120777531, 52.31, 51.32222222222222, 113.54252232204784, 105.26072490064404, 0.3469119497828863, 0.3403220746336104
8, 144.94642400741577, 0.4008309656306158, 0.3982856341383674, 52.739999999999995, 51.74444444444445, 111.00401804663919, 118.57925791680059, 0.34278362337499857, 0.34154133291184147
9, 144.95065307617188, 0.38121555500392673, 0.38966997094791045, 53.97, 53.74, 109.48124952749772, 101.49992727931541, 0.3349293439903043, 0.3304655876340745
10, 144.95399570465088, 0.37016399902633473, 0.3808158489621498, 55.879999999999995, 54.96, 106.90991486202587, 100.5882548078706, 0.32736088877374475, 0.3198698696833623
11, 145.01127862930298, 0.3769522629961183, 0.3746391482312571, 54.93, 55.98888888888889, 105.43152425505899, 98.3875395376471, 0.3219233825802803, 0.32775848915305317
12, 144.86054348945618, 0.36970671709579755, 0.3693659531629898, 56.14, 56.93111111111111, 103.47185401483016, 95.56240168704262, 0.31763002378019417, 0.3219255122202861
13, 144.9299123287201, 0.3656233556662934, 0.3648507194593549, 56.940000000000005, 57.871111111111105, 102.96948807889765, 100.83921186229851, 0.31336597268554295, 0.315203747794598
14, 144.8047890663147, 0.35814926782740825, 0.35967853301289404, 57.69, 58.47111111111111, 101.48765990950845, 93.06971827639809, 0.30893470109863713, 0.3116144077687324
15, 144.97698259353638, 0.3697392201121849, 0.3536406857892871, 55.95, 59.36888888888889, 100.15662165121599, 96.70964552480963, 0.30356237334622577, 0.32138439371616023
16, 144.7952663898468, 0.35589226740825025, 0.3516090303998102, 57.9, 59.96888888888889, 101.02999307892539, 93.92829238312154, 0.30109403269704094, 0.3089281218715861
17, 144.97550559043884, 0.34533016327061233, 0.3452713088217107, 59.69, 61.20444444444444, 99.798100753264, 92.78123947336704, 0.2953722561624917, 0.2989395438115808
18, 144.9334053993225, 0.35664320444758935, 0.3418725279413841, 57.720000000000006, 61.94666666666667, 99.40065212683244, 92.58503404448304, 0.29217219941148703, 0.3103506885751893
19, 145.00369954109192, 0.3505752543105355, 0.3405374080281366, 59.27, 61.93555555555555, 99.13691440495577, 93.12052144883555, 0.29096894969486375, 0.3040149917330923
20, 144.8084044456482, 0.34417401423937155, 0.33529104698788037, 60.33, 63.080000000000005, 98.83001379533248, 95.66723043707353, 0.28587603784928267, 0.2963403976416286
21, 144.8288106918335, 0.3504680304587642, 0.3336029349910942, 58.78, 63.12222222222223, 97.88848634199663, 93.4626343159736, 0.28465868900953367, 0.3037367119819303
22, 144.97933053970337, 0.3427368074278288, 0.3298199117522348, 60.97, 63.866666666666674, 97.64740644801746, 97.89508375336852, 0.2809962050735273, 0.293789266219622
23, 144.83648586273193, 0.34434241773206975, 0.3253738704052838, 60.550000000000004, 64.5911111111111, 98.34346515482122, 92.40945608404618, 0.276202135423029, 0.29813768629786336
24, 144.91302728652954, 0.3451447260530689, 0.3225412435660308, 59.72, 65.09333333333333, 96.80791135267778, 93.61312798608708, 0.2741372845220295, 0.29833815539185005
25, 145.00637102127075, 0.3461857087249997, 0.3257677460258657, 59.64, 64.55777777777779, 97.44586207649924, 95.53704206249382, 0.2770448134026744, 0.2984171879442432
26, 145.14901208877563, 0.3395850971529755, 0.31756556245752354, 61.309999999999995, 66.10444444444444, 96.78891812671314, 93.32686769509617, 0.2691711002368141, 0.29292166233062744
27, 145.156592130661, 0.3478504894654962, 0.3183955813504078, 58.8, 65.74666666666667, 97.53214979171753, 95.12858214559434, 0.2696295035579665, 0.30028619079650204
28, 144.933247089386, 0.3428596759898753, 0.31273388650945644, 59.709999999999994, 66.82444444444444, 96.48718823086132, 93.03510931473744, 0.26449028999460017, 0.2963421205176583
29, 144.88908696174622, 0.3369498411311379, 0.31098786733028566, 61.25000000000001, 67.17999999999999, 96.6846833229065, 96.6570188305046, 0.2626455242491581, 0.2886213275450694
30, 144.87005949020386, 0.34200970545599735, 0.30868841157379473, 60.78, 67.87111111111112, 96.55625726959921, 92.80962082102329, 0.26041028170253744, 0.2956048910376392
31, 145.04372715950012, 0.3335846553120432, 0.30550109468061815, 62.57, 67.86888888888889, 95.87120903622021, 94.4479460897325, 0.25756548781117256, 0.2863606829431993
32, 144.86079239845276, 0.33865569098086296, 0.3034808829596097, 61.050000000000004, 68.49111111111111, 95.92925050041892, 94.07919881313661, 0.2555162561210719, 0.2916160886046253
33, 145.08831119537354, 0.3409427864642083, 0.30414336623454635, 60.870000000000005, 68.49555555555555, 96.83035737817937, 93.0728604280496, 0.2557281856001778, 0.2944063532956039
34, 144.78534984588623, 0.3362380202057995, 0.30109034961258824, 62.06, 68.82000000000001, 95.6968654719266, 92.26628566693655, 0.25324191474779084, 0.29010487508170213
35, 145.11921525001526, 0.33177691924421093, 0.29978828682479536, 63.99, 69.38, 96.39663369005376, 97.76102708261224, 0.2515899673188952, 0.2828964062883884
36, 144.87201285362244, 0.32904784664323056, 0.29334165570749476, 62.74999999999999, 70.31555555555555, 95.74922394752502, 91.7378388416918, 0.24546704208478332, 0.28317892362799824
37, 144.942227602005, 0.3363780081272125, 0.2948205124756152, 62.160000000000004, 70.02888888888889, 96.27517862753434, 96.04500212850449, 0.24668292091651398, 0.28835550742813304
