epoch, time, test_loss, train_loss, test_accuracy, train_acc, reconstruction_loss_train, reconstruction_loss_test, margin_loss_train, margin_loss_test
0, 161.82807040214539, 0.5270401563825486, 0.6047451028769667, 32.93, 21.182222222222222, 190.4265441461043, 167.611441310448, 0.5095318266275254, 0.4432344342334361
1, 161.724613904953, 0.47073853619490996, 0.5124556290155108, 40.03, 34.995555555555555, 161.895592212677, 136.56887913957428, 0.43150782923806796, 0.40245409291001816
2, 161.3551745414734, 0.4394867865345146, 0.46886870883066545, 45.379999999999995, 40.91111111111111, 134.72171053019437, 123.77668317963806, 0.40150785276835615, 0.3775984403453296
3, 161.46259021759033, 0.4181388363808016, 0.4458462265743451, 47.9, 44.87555555555556, 127.55125171487981, 115.76386724544477, 0.3820705980231816, 0.3602568993840036
4, 161.24555015563965, 0.41497298509259767, 0.43057780170982535, 49.309999999999995, 46.88444444444445, 122.09188082001425, 116.78647459006008, 0.36953185871243477, 0.3565797413451762
5, 161.68150162696838, 0.3980538637577733, 0.4173614632507617, 50.96000000000001, 49.42888888888889, 119.16405972567472, 105.87823418725895, 0.3577794298021631, 0.3451147449167469
6, 161.10264372825623, 0.3850834531874596, 0.4056746821681207, 54.37, 51.18000000000001, 115.63574121215127, 106.54752485057976, 0.3478568084537983, 0.331809689349766
7, 161.37203979492188, 0.3794317645362661, 0.39677304596724833, 54.779999999999994, 52.58444444444444, 113.55258698896928, 104.31027675580374, 0.3399967501278628, 0.32727662483348124
8, 161.47201561927795, 0.3805385198019728, 0.3873405862938274, 54.44, 54.51777777777777, 111.26594272526827, 104.67027108880538, 0.33170761015604844, 0.32820338237134716
9, 161.96538400650024, 0.36524660564676115, 0.3801898697221821, 56.54, 55.888888888888886, 110.2503932389346, 98.60603709160527, 0.32506467105651443, 0.31594358516644827
10, 161.88917636871338, 0.36894759007647066, 0.3706655826588923, 56.37, 57.14222222222223, 108.5261069427837, 99.74996378451964, 0.3164025269956751, 0.31907260304764856
11, 161.31148171424866, 0.36163956719108775, 0.3664993080733852, 57.74, 57.724444444444444, 107.0735916224393, 101.7858326585987, 0.31296250884505833, 0.3107466509070578
12, 161.47943472862244, 0.3589994292470473, 0.3608607698909261, 58.46, 58.928888888888885, 105.83938431739807, 97.53324513495723, 0.3079410767690702, 0.31023280341413956
13, 161.78287291526794, 0.35271069973329955, 0.35614834768189624, 59.4, 59.382222222222225, 104.74202637238936, 96.36828903005093, 0.3037773337723179, 0.3045265512375892
14, 161.57094359397888, 0.35373353279089625, 0.3510149751197208, 59.199999999999996, 60.431111111111115, 103.85717582702637, 97.49216316319719, 0.29908638371324, 0.3049874498119837
15, 161.8969373703003, 0.34503576725344115, 0.34840245519510726, 60.22, 60.82222222222222, 103.06879403374411, 96.59998939610735, 0.2968680562705479, 0.29673577109469645
16, 161.2137200832367, 0.34578610107868535, 0.34295592008327896, 60.589999999999996, 61.78, 101.68486673181707, 97.46060692509518, 0.29211348320611497, 0.2970557948456535
17, 161.370849609375, 0.35219654931297784, 0.33945890897038306, 59.230000000000004, 62.11333333333333, 101.9044858975844, 96.62538504298729, 0.28850666336207226, 0.30388385849662974
18, 161.52252459526062, 0.3478913650482516, 0.33748389551924035, 60.150000000000006, 62.488888888888894, 101.58666881647977, 95.07202814802339, 0.28669055906886404, 0.30035535180116
19, 161.85250449180603, 0.3419302026682262, 0.3332709420303052, 60.51, 63.34888888888889, 101.1493303342299, 94.87609892253634, 0.28269627588716423, 0.2944921530500243
20, 161.30460715293884, 0.33960336182690876, 0.3306999623098157, 60.46, 63.77555555555555, 101.45904556187716, 94.9871718974053, 0.27997043673795735, 0.2921097738833367
21, 161.2810525894165, 0.34313430099547665, 0.3286151857199994, 60.38, 64.49777777777777, 101.01335183056918, 98.18495970134494, 0.27810850824144756, 0.29404181845580474
22, 161.34186720848083, 0.3387909456144405, 0.3255920507521792, 61.67, 64.82666666666667, 100.77386999130249, 102.39454457729677, 0.2752051132900471, 0.28759367084955867
23, 161.940598487854, 0.3334795115869256, 0.3208518068898808, 62.17, 65.53555555555556, 100.5894959189675, 94.82232521153703, 0.2705570569007911, 0.2860683476245856
24, 161.74308896064758, 0.33613954541049423, 0.3181091155856848, 61.339999999999996, 65.94222222222223, 99.27218675613403, 93.02740150161937, 0.2684730204160918, 0.28962584292586846
25, 161.5626618862152, 0.3352576162241682, 0.31662345728413627, 62.19, 66.30888888888889, 99.78085043213584, 98.03164508674718, 0.2667330307462676, 0.28624178940736794
26, 160.98673272132874, 0.3314360930949827, 0.3137250281870365, 62.41, 66.71555555555555, 98.21872641823508, 92.53858068924916, 0.2646156612106345, 0.2851667994562584
27, 161.7972972393036, 0.33751363807086704, 0.31195744110102, 61.31999999999999, 67.27555555555556, 99.94353034279563, 94.85020601296726, 0.2619856725954874, 0.29008853284618524
28, 161.07056713104248, 0.33222273972970023, 0.3106298325583339, 63.239999999999995, 67.30888888888889, 98.57702220569958, 97.97892915749851, 0.26134131908078084, 0.28323327344429644
29, 161.5670027732849, 0.3296523365793349, 0.30820393706248567, 62.43, 67.9888888888889, 99.26803710243918, 96.39389453356779, 0.25856991692192177, 0.28145538723166985
30, 161.64235377311707, 0.33121361800386934, 0.30492210743779485, 63.190000000000005, 68.17333333333333, 98.55266950347207, 95.16365485855296, 0.25564577079124073, 0.28363178481784046
31, 161.84726548194885, 0.33362809012207806, 0.3028237900950692, 62.4, 68.63555555555556, 98.09668571298772, 94.64219675184805, 0.25377544438974425, 0.28630698915523817
32, 161.49706935882568, 0.344149443544919, 0.30149180171164597, 61.529999999999994, 69.09333333333333, 98.61044090444392, 105.45917037770718, 0.25218657759780233, 0.2914198569104641
33, 161.72670078277588, 0.33095030052752433, 0.29879181933673943, 63.07000000000001, 69.36666666666666, 97.71613602204756, 97.85244750976562, 0.2499337482520125, 0.28202407250675976
34, 161.60444808006287, 0.340107320607463, 0.29822372331876645, 61.85000000000001, 69.7088888888889, 98.70308371023698, 106.24409117879746, 0.24887217979200862, 0.2869852709619305
35, 161.9111886024475, 0.32805357137812846, 0.2957621109248562, 63.67, 69.85111111111111, 98.28501627661966, 98.02495488034019, 0.24661960016766732, 0.27904109298428403
36, 161.89533615112305, 0.3325785326806805, 0.29453785078261385, 62.78, 70.17777777777778, 97.99558988484469, 95.347984024241, 0.24554005201736634, 0.28490453939649124
37, 161.927508354187, 0.3273168319388281, 0.29053792188113386, 63.800000000000004, 71.18222222222222, 98.80345728180625, 94.80993690973595, 0.24113618993115696, 0.27991186497332177
38, 161.49648523330688, 0.32527582668050936, 0.28858960457992827, 63.46000000000001, 71.15333333333334, 97.50079829042608, 94.39878120905236, 0.23983920399438252, 0.2780764340599881
39, 161.69166612625122, 0.3215311452557769, 0.2889345680702139, 64.44, 71.22888888888889, 97.73754109035839, 94.77062573010409, 0.24006579532711345, 0.2741458295266839
40, 161.04017233848572, 0.33078033486499064, 0.28455179125409236, 62.63999999999999, 71.85111111111111, 96.02589006857438, 91.81845546674124, 0.23653884583406828, 0.2848711032656175
41, 161.0482075214386, 0.3213950901091853, 0.2835687697780403, 64.3, 72.04888888888888, 96.38746742768721, 93.15754921828645, 0.23537503453818234, 0.274816314253626
42, 160.93797707557678, 0.32422150086752977, 0.28379438643936405, 63.690000000000005, 72.05333333333334, 97.87664608521895, 97.42745160452927, 0.23485606172206727, 0.2755077726478818
43, 161.70742106437683, 0.3258973635450194, 0.28021105052903295, 63.46000000000001, 72.91777777777779, 98.11134056611495, 94.68096257463286, 0.2311553779396821, 0.2785568801285345
44, 161.48195028305054, 0.3267928893807568, 0.27872151356529107, 63.55, 72.75555555555555, 96.75481633706526, 101.88256922854653, 0.23034410161728208, 0.2758516014754018
45, 161.58583521842957, 0.3393583727788322, 0.2772197256034071, 60.58, 73.19333333333333, 96.84179672327909, 95.37887940225723, 0.22879882605577057, 0.2916689294425747
46, 161.4199357032776, 0.3265695692617682, 0.27672101074660366, 63.449999999999996, 73.37555555555556, 97.00836257501082, 93.51468880568879, 0.22821682899005033, 0.2798122267557096
47, 161.4205927848816, 0.33658806923069534, 0.27444300351833756, 62.82, 73.66666666666667, 96.95116346532649, 113.52785376053822, 0.22596741958775304, 0.27982413881941687
48, 161.64822125434875, 0.334475641763663, 0.2759198321198875, 62.39, 73.65555555555555, 98.21296401457353, 108.09239718280261, 0.2268133493648334, 0.2804294432265849
49, 161.4179174900055, 0.3200839150555526, 0.2708066319623454, 64.41, 74.27555555555556, 96.99708843231201, 93.02875895439824, 0.22230808500369842, 0.27356953730311573
50, 161.63012886047363, 0.32646836132942875, 0.2687427368099717, 62.93, 74.63555555555556, 97.10188809308139, 96.27932758572736, 0.22019179351627827, 0.278328694686105
51, 161.4262170791626, 0.3190771692161319, 0.26727534229443833, 64.67, 74.86444444444444, 97.4095427122983, 97.26822739613208, 0.21857056813314557, 0.2704430548827859
52, 161.7897264957428, 0.320554009721249, 0.26612692085010087, 64.42, 75.12222222222222, 97.09328295967795, 93.97733963592142, 0.21758027616041628, 0.27356533875948263
53, 161.72567677497864, 0.32466880430149125, 0.26380287601866503, 63.61, 75.44222222222223, 96.89819392290983, 96.60123491890823, 0.21535377720878882, 0.27636818531193313
