epoch, time, test_loss, train_loss, test_accuracy, train_acc, reconstruction_loss_train, reconstruction_loss_test, margin_loss_train, margin_loss_test
0, 52.77315354347229, 0.5073395409161532, 0.6018524528057738, 35.72, 20.72, 193.17910194396973, 165.63539702982843, 0.505262893539938, 0.42452184044862096
1, 51.73750638961792, 0.44458435155168363, 0.48823734068057756, 45.81, 39.73777777777778, 161.38997905904597, 137.5319237045095, 0.40754234401339834, 0.37581838610806045
2, 51.75276517868042, 0.4137241632878026, 0.44332334416156466, 49.46, 45.96222222222222, 137.1938020099293, 121.89325356785255, 0.3747264411808415, 0.3527775297436533
3, 51.64354348182678, 0.4019301990164986, 0.41962350041351537, 51.6, 49.42444444444444, 126.87981553511186, 114.65160485762584, 0.35618359002877364, 0.34460439334941817
4, 51.79415249824524, 0.3896990535379965, 0.4034444290128621, 53.5, 52.08666666666667, 122.77561118386008, 109.63844164111946, 0.34205662171271717, 0.33487983179997793
5, 51.978540897369385, 0.38244636790661873, 0.39190752465616574, 54.800000000000004, 54.32222222222223, 120.25735742395574, 108.99691617941555, 0.33177884270183067, 0.3279479096961927
6, 51.66326141357422, 0.37310234428961064, 0.38007520020685415, 55.779999999999994, 56.08444444444445, 117.0877475088293, 106.44592671454707, 0.321531324647367, 0.31987937945353834
7, 52.0594847202301, 0.36535017890266225, 0.3680628224868666, 57.32000000000001, 58.248888888888885, 115.29897585782138, 102.94328124613702, 0.3104133301160552, 0.31387854093992257
8, 51.63652014732361, 0.3669026905222784, 0.3581324600699273, 56.76, 59.67555555555556, 112.52883512323552, 102.57639235484449, 0.3018680383366617, 0.31561449207837067
9, 51.85884141921997, 0.35633237075202073, 0.34677100977437064, 58.620000000000005, 61.839999999999996, 110.48388064991344, 102.7395674307135, 0.2915290668606758, 0.3049625871302206
10, 51.74670362472534, 0.3496516803397408, 0.3386678001420064, 60.46, 62.91555555555556, 108.81367486173457, 100.18568874310843, 0.28426095902581106, 0.299558833430085
11, 51.80854511260986, 0.35074624909630303, 0.3302817193113945, 59.4, 64.45333333333333, 108.1717348315499, 101.03479728215858, 0.2761958491226489, 0.30022884980787207
12, 51.62011432647705, 0.34274268942543223, 0.32368292016061867, 60.99, 65.64, 106.37369565530257, 98.66610785375667, 0.27049606932665815, 0.29340963480593285
13, 51.786956548690796, 0.3410258217702938, 0.3151194399900057, 61.739999999999995, 67.04, 104.79543180899186, 99.91435338273833, 0.26272172163325275, 0.29106864050219333
14, 51.684990882873535, 0.3362504466425014, 0.3088816756551916, 62.59, 68.18222222222222, 103.89775159142233, 99.36667536482027, 0.25693279873071745, 0.2865671094837068
