epoch, time, test_loss, train_loss, test_accuracy, train_acc, reconstruction_loss_train, reconstruction_loss_test, margin_loss_train, margin_loss_test
0, 52.868778467178345, 0.4803508870963809, 0.5812450402670286, 40.22, 24.213333333333335, 185.55229858918622, 154.4850029281423, 0.4884688848290931, 0.4031083851675444
1, 51.75507187843323, 0.4423924454405338, 0.47310216386209836, 45.61, 41.586666666666666, 148.70488028092817, 138.1989267083663, 0.39874971886588767, 0.3732929825782776
2, 51.82011389732361, 0.4251990842668316, 0.4483135664327578, 48.66, 45.544444444444444, 143.48462503606623, 137.3176342927957, 0.37657125150276854, 0.35654026307637177
3, 52.037128925323486, 0.39856812207004694, 0.4232483816079118, 51.459999999999994, 48.815555555555555, 128.49965635212985, 115.09496413605123, 0.3589985506947745, 0.34102063880691047
4, 51.91859197616577, 0.40179467163508453, 0.4091671950776469, 52.23, 51.09555555555556, 122.49131627516313, 117.1135455747194, 0.3479215346107429, 0.3432378897184058
5, 51.761260747909546, 0.39255368445493, 0.39867946200750093, 53.09, 53.05777777777778, 120.5821270942688, 113.48755095276651, 0.3383883944797245, 0.33580990418603146
6, 51.718278884887695, 0.3898040573053722, 0.39031903809783136, 52.09, 53.97777777777778, 117.21764664216475, 106.78751498838014, 0.33171021176332777, 0.336410295359696
7, 51.846235513687134, 0.38192047310780874, 0.3828168280253356, 54.65, 55.228888888888896, 115.28520393371582, 106.2043544914149, 0.32517422397028317, 0.32881829595264
8, 51.98524618148804, 0.3775615707228455, 0.37314468021081254, 54.85, 56.73555555555555, 112.58099768378518, 106.48199318028703, 0.3168541795828126, 0.3243205713320382
9, 51.849475145339966, 0.36463240430324895, 0.36587225764312525, 56.16, 57.93555555555555, 111.0609467679804, 99.92857525016689, 0.31034178185192024, 0.31466811895370483
10, 51.76958441734314, 0.36290187548987474, 0.35918394272977655, 57.17, 59.10666666666666, 109.06383304162459, 100.65675392633752, 0.3046520228751681, 0.31257349252700806
11, 51.87476897239685, 0.36162523302850846, 0.353153481232849, 57.95, 60.08222222222223, 107.06494975090027, 100.85090192963806, 0.29962100291793997, 0.31119978390162506
12, 52.005910873413086, 0.3558748341813872, 0.34450796703723346, 58.37, 61.477777777777774, 104.77936296029524, 98.23556692388993, 0.2921182811683552, 0.3067570483382744
13, 51.80513334274292, 0.35513184530825553, 0.34083066804503853, 58.58, 62.24666666666666, 105.26540140672164, 95.7669657453706, 0.2881979652341794, 0.3072483596167987
14, 52.01096248626709, 0.3477064631407774, 0.3339423222297972, 59.88, 63.10444444444444, 103.29851081154563, 95.81317409080795, 0.28229306354610756, 0.29979987272733377
15, 52.150465965270996, 0.3545572629457788, 0.3270524859597737, 58.8, 64.48222222222222, 102.66171646118164, 96.97133192231384, 0.27572162525559013, 0.3060715971868249
16, 51.71910834312439, 0.3469612787041483, 0.3222713522951711, 59.870000000000005, 65.35777777777778, 101.7269452268427, 95.19684813294229, 0.2714078763753853, 0.29936285298081894
17, 52.18795895576477, 0.3366386505621898, 0.31645041780376976, 61.6, 66.32444444444444, 101.29102557355708, 94.05380896073353, 0.26580490061843937, 0.28961174586151217
18, 52.04460835456848, 0.34299971446206295, 0.31045166504654015, 60.56, 67.67777777777778, 100.793536901474, 94.84981334058544, 0.2600548949769952, 0.2955748091770124
19, 52.08489656448364, 0.3401765317856511, 0.3044618221677162, 60.64000000000001, 68.74222222222222, 99.26303007385947, 95.77984300444398, 0.25483030533756723, 0.29228661030153685
20, 51.724058866500854, 0.3321400190456004, 0.3002485985105688, 62.63999999999999, 69.27555555555556, 99.32359164411372, 96.13058181955844, 0.25058679993857036, 0.2840747231546837
21, 51.71293020248413, 0.3328771130948127, 0.2959566073153507, 62.55, 70.16444444444444, 99.65647794983603, 95.01512174968478, 0.246128365482119, 0.28536954503270645
22, 51.699490547180176, 0.3263094304483148, 0.2910860907709734, 63.57000000000001, 71.02666666666667, 99.48142580552535, 97.03539932830424, 0.24134537670761347, 0.2777917313424847
23, 52.00819420814514, 0.33136519676522364, 0.2847086124291474, 63.44, 72.27555555555556, 98.33130546049638, 100.75723237629178, 0.23554295805198225, 0.28098658236521706
24, 51.67971587181091, 0.33173192301882976, 0.27973909879272635, 64.03999999999999, 73.27555555555556, 98.00478204813871, 96.46822492382195, 0.23073670555922118, 0.28349780677994596
25, 51.84158754348755, 0.3281083401245407, 0.2747582150199874, 64.42, 74.04666666666667, 97.23144763166255, 94.63946417313588, 0.22614248952066357, 0.2807886053489733
26, 51.83811950683594, 0.3174794546411007, 0.2703520646742122, 65.45, 74.83111111111111, 97.60088018937545, 92.82942112789878, 0.2215516225604171, 0.271064742079264
27, 52.07496476173401, 0.3222699753845794, 0.26617819464511494, 64.75, 75.82666666666667, 97.27594997666098, 94.01516491853738, 0.2175402189604938, 0.27526238900196703
28, 51.73599696159363, 0.3245025601568101, 0.2624502503313124, 65.31, 76.40222222222222, 96.42630065571178, 100.28064727783203, 0.21423709870908747, 0.27436223588412323
29, 52.10337710380554, 0.32532137934165667, 0.25850525756620546, 65.07, 77.03777777777778, 96.28558197888461, 102.43636611745328, 0.21036246308887546, 0.2741031935320625
30, 51.71427583694458, 0.31802677995041956, 0.2554106823676689, 65.31, 77.75111111111111, 96.20440775697881, 94.6417006480543, 0.20730847543613476, 0.27070592287220535
31, 51.83809304237366, 0.31582175742221785, 0.2505328489721499, 66.11, 78.61777777777777, 95.28507308526473, 95.63572548009172, 0.20289031060581858, 0.26800389531292496
32, 52.03609752655029, 0.3197625524635556, 0.24762173259461467, 65.85, 79.13111111111111, 95.31530341235074, 98.14508104927933, 0.19996407729658214, 0.27069000730031656
33, 52.103957414627075, 0.3165733327593985, 0.24413884651254525, 66.03999999999999, 79.88444444444444, 95.56039920720187, 97.10381355768517, 0.19635864478451284, 0.26802141983297806
34, 51.73945689201355, 0.31249169156521184, 0.24233649836175822, 66.28, 80.10444444444444, 95.54444107142362, 94.28289939783797, 0.19456427514722402, 0.26535023975221417
35, 51.79290962219238, 0.31596870701524277, 0.23959089460020716, 65.94, 80.7911111111111, 95.76983432336287, 95.66322336317617, 0.19170597466555508, 0.2681370949066138
36, 51.744813442230225, 0.31665726930280275, 0.23586957982148637, 65.86999999999999, 81.57555555555555, 95.51545021750711, 96.39951421037505, 0.18811185213483192, 0.2684575123122976
37, 52.098982095718384, 0.3127818862094155, 0.233277505306019, 66.01, 81.98, 94.79638864777304, 94.95429664322093, 0.1858793083070354, 0.26530473481250716
38, 51.70586609840393, 0.3126448864423776, 0.22960118026557294, 66.85, 82.7488888888889, 94.9307101206346, 94.58541377586654, 0.1821358232250945, 0.2653521761486802
39, 52.10493779182434, 0.31472006855131707, 0.22791309146718544, 66.23, 83.10888888888888, 94.75098581747575, 97.6812070049817, 0.18053759562528945, 0.26587946430037296
40, 52.149176836013794, 0.31539836412743677, 0.223212525121529, 66.36, 83.89555555555556, 93.68607599085027, 96.17896425271336, 0.17636948536065492, 0.26730887931358965
41, 51.94865393638611, 0.32318928007838094, 0.22296062103387984, 66.14999999999999, 83.83111111111111, 94.24692444367842, 96.38726748695856, 0.17583715602416883, 0.2749956453902812
42, 51.72147536277771, 0.32309376740757423, 0.22218310473148117, 64.73, 84.07111111111111, 93.3607751456174, 97.297593901429, 0.17550271542065524, 0.2744449678855606
43, 51.824991941452026, 0.3110202034062977, 0.2174226546829397, 66.64, 84.75111111111111, 93.96857305006547, 95.26946190942692, 0.17043836554512382, 0.2633854710980307
44, 51.96013069152832, 0.3078353646435315, 0.21430019881914963, 66.72, 85.49333333333334, 93.37003261392766, 94.74698909324935, 0.16761518015780233, 0.2604618704394449
45, 51.83035063743591, 0.313179664219482, 0.21195943975313145, 67.11, 85.89333333333333, 93.53589016740972, 96.22213880321648, 0.16519149168479172, 0.26506859309311154
46, 51.89859342575073, 0.3165305396424064, 0.2112042838284238, 66.96, 85.84888888888888, 93.17009975693442, 98.4375384366965, 0.16461923087693073, 0.2673117688185052
47, 52.203370571136475, 0.31440469735785376, 0.20803505563261834, 66.96, 86.68666666666667, 93.0984170220115, 98.46015698396707, 0.16148584429174662, 0.26517461485500576
48, 52.01040577888489, 0.3124877799160873, 0.20516293529759755, 66.66, 87.10444444444444, 93.07618052309209, 98.9754416550262, 0.15862484236078506, 0.2630000585996652
49, 52.137479066848755, 0.31195278786405733, 0.20403980027714913, 67.33, 87.21111111111111, 92.79859768260609, 98.51028847996193, 0.15764049961316315, 0.26269764217394814
50, 51.68212151527405, 0.3104207538351228, 0.19994054319845003, 66.99000000000001, 87.86444444444444, 92.96286717328158, 96.8413672145409, 0.15345910743979568, 0.26200006807906717
51, 51.82909655570984, 0.31895580623723285, 0.1970383509231562, 66.0, 88.33111111111111, 92.19334567676891, 99.30136562299124, 0.15094167576171458, 0.2693051212950598
52, 51.7304790019989, 0.3193995164165014, 0.1976951303553175, 65.96, 88.32, 92.97535621036182, 97.30991247635853, 0.15120745056562804, 0.27074455894246885
53, 51.821481704711914, 0.32171908020973206, 0.19357731032439254, 65.8, 88.92888888888889, 92.00035524368286, 97.36488071876236, 0.14757713097655636, 0.27303663858130006
54, 51.76394295692444, 0.3137785422651074, 0.1929774712347849, 66.91, 89.05111111111111, 92.40718533776023, 97.58400793920589, 0.1467738764318214, 0.26498653730259664
55, 52.157365560531616, 0.3191090969345238, 0.19002768405797807, 66.86, 89.69333333333334, 92.2945793541995, 105.1253298023079, 0.14388039278459142, 0.2665464295239388
56, 51.741899728775024, 0.31074275547945046, 0.18926720130680638, 66.93, 89.61555555555556, 92.84390061551875, 99.45617260510409, 0.1428452493326569, 0.2610146659839002
57, 52.208691358566284, 0.3224612089652049, 0.18664952020414852, 65.82000000000001, 89.85777777777778, 91.7067299972881, 98.4176301594022, 0.14079615234566684, 0.2732523924942258
58, 52.066237688064575, 0.3122210219691071, 0.18447966048155318, 66.91, 90.18666666666667, 93.05354406616904, 98.70259982724733, 0.13795288641598413, 0.2628697204061701
59, 52.2193660736084, 0.3134765591047987, 0.18436411780897866, 67.09, 90.34, 91.83659592541781, 100.14549120166633, 0.13844581716693938, 0.26340380914603606
60, 52.01101613044739, 0.3153713817083383, 0.18058955699036067, 65.92, 90.64666666666666, 92.24726271629333, 99.89391780804984, 0.1344659237233414, 0.26542442112783843
