epoch, time, test_loss, train_loss, test_accuracy, train_acc, reconstruction_loss_train, reconstruction_loss_test, margin_loss_train, margin_loss_test
0, 52.15043640136719, 0.506614904237699, 0.6023902811787345, 35.65, 21.36888888888889, 187.6163966438987, 155.2985536599461, 0.5085820774124428, 0.4289656172070322
1, 51.40411067008972, 0.4573692962338653, 0.5073716864836487, 43.7, 36.3, 159.23804280974647, 141.0359656418426, 0.4277526627040722, 0.38685131148446966
2, 51.28532433509827, 0.4244408245328106, 0.4565737553110177, 48.4, 43.27777777777778, 133.7623452273282, 117.17797735672963, 0.38969258058138867, 0.3658518361139901
3, 51.28937649726868, 0.4084783898124212, 0.43367457847026264, 49.95, 46.96444444444444, 126.31760790131308, 110.62202868884123, 0.37051577188751916, 0.35316737090485006
4, 51.35584616661072, 0.39821543799170966, 0.41704529092054476, 51.88, 49.67777777777778, 121.03361294486307, 111.2347229583354, 0.3565284823152152, 0.34259807195844527
5, 51.02917838096619, 0.3844846407823925, 0.40630487869070336, 53.32, 51.26666666666667, 117.28631162643433, 105.61178250856037, 0.3476617204194719, 0.33167874737630915
6, 50.92287015914917, 0.37984661512737034, 0.39402111365713854, 53.81, 53.16888888888889, 114.179561029781, 105.2840549130983, 0.33693133167583833, 0.3272045869616014
7, 51.352762937545776, 0.3708977672872664, 0.3870094943452965, 55.669999999999995, 54.14444444444444, 110.36502120711587, 99.74643543098546, 0.3318269804797389, 0.3210245461403569
8, 51.238221883773804, 0.37338113822514496, 0.37839071215553716, 56.47, 55.595555555555556, 108.63300505551425, 102.92876173574713, 0.32407420509579504, 0.3219167578823959
9, 51.059000730514526, 0.3615798814387261, 0.37492416155609215, 56.2, 56.342222222222226, 108.20663326436824, 98.42856105369857, 0.3208208410916003, 0.312365595675722
10, 50.92552375793457, 0.35742683991601193, 0.3661460598761385, 57.830000000000005, 57.784444444444446, 106.31723755056208, 98.0467394092415, 0.31298743772574444, 0.30840346481226666
11, 51.106536865234375, 0.3772503639323802, 0.3630107210271738, 54.75, 58.06888888888889, 104.67197879877958, 102.65410894080054, 0.31067472797903145, 0.3259233042031904
12, 51.685725927352905, 0.35160735702212853, 0.3601742019368844, 58.69, 58.74, 103.44194778529081, 94.26044454453867, 0.3084532259540124, 0.30447713370564616
13, 51.779412269592285, 0.35998758145525483, 0.3523485745218667, 57.99999999999999, 59.711111111111116, 102.13729225505482, 94.66332949867731, 0.3012799263339151, 0.31265591481063937
14, 51.49388360977173, 0.3536128364031828, 0.347668224522336, 58.699999999999996, 60.74444444444445, 101.97400264306502, 96.70148709454114, 0.2966812201352282, 0.3052620880211456
15, 51.55692768096924, 0.35007050180736976, 0.3453753682869402, 59.309999999999995, 60.986666666666665, 101.60535309531473, 94.97357245336605, 0.29457268973981793, 0.3025837118112588
16, 51.4532310962677, 0.3469335206701786, 0.3388711308044466, 59.12, 62.38, 100.21720381216569, 94.60960677907437, 0.2887625277719714, 0.29962871723537204
17, 51.58351945877075, 0.3440591451487964, 0.33635478415949777, 59.27, 62.59111111111111, 98.81859749013728, 93.77374257920664, 0.28694548466327513, 0.29717227552510517
18, 51.78590965270996, 0.35595306754112244, 0.3335552192716436, 58.099999999999994, 63.09555555555556, 99.0997885573994, 93.2436084988751, 0.2840053218586201, 0.3093312616589703
19, 51.81149959564209, 0.349792361636705, 0.3315479816360907, 60.57, 63.13333333333333, 97.87849393757907, 97.51260656042945, 0.28260873325846414, 0.30103605834743646
20, 51.4997079372406, 0.34545983392981033, 0.3279485765167258, 59.3, 64.2088888888889, 97.91488333181901, 96.65336357792721, 0.2789911318739707, 0.2971331450758101
